sigma,chi_mag,log_chi_mag,phi_s,unitary_error
0.0,1.4998704529233071,0.40537873966072213,-0.71482478652789,0.4998704529233071
0.001001001001001001,1.4986530741384236,0.4045667541346567,-0.7172642076035377,0.49865307413842364
0.002002002002002002,1.497436687193806,0.40375477111121844,-0.7197075928387245,0.49743668719380607
0.003003003003003003,1.4962212912708448,0.4029427905853991,-0.7221549584280949,0.4962212912708448
0.004004004004004004,1.4950068855516212,0.4021308125521914,-0.7246063206642415,0.4950068855516212
0.005005005005005005,1.493793469218905,0.401318837006587,-0.727061695938497,0.493793469218905
0.006006006006006006,1.4925810414561556,0.4005068639435781,-0.7295211007417342,0.49258104145615556
0.007007007007007007,1.4913696014475195,0.3996948933581562,-0.731984551665172,0.4913696014475195
0.008008008008008008,1.4901591483778318,0.3988829252453134,-0.734452065401193,0.4901591483778318
0.009009009009009009,1.4889496814326146,0.39807095960004146,-0.7369236587441665,0.48894968143261464
0.01001001001001001,1.4877411997980758,0.397258996417332,-0.7393993485912814,0.48774119979807584
0.011011011011011011,1.4865337026611094,0.39644703569217643,-0.7418791519433872,0.4865337026611094
0.012012012012012012,1.4853271892092947,0.39563507741956644,-0.7443630859058434,0.48532718920929474
0.013013013013013013,1.4841216586308956,0.3948231215944934,-0.7468511676893786,0.4841216586308956
0.014014014014014014,1.4829171101148602,0.3940111682119487,-0.7493434146109568,0.48291711011486016
0.015015015015015015,1.4817135428508197,0.3931992172669236,-0.7518398440946541,0.4817135428508197
0.016016016016016016,1.4805109560290886,0.39238726875440944,-0.7543404736725439,0.48051095602908855
0.017017017017017015,1.4793093488406632,0.39157532266939726,-0.7568453209855909,0.47930934884066323
0.018018018018018018,1.4781087204772216,0.39076337900687796,-0.7593544037845552,0.47810872047722164
0.01901901901901902,1.4769090701311234,0.3899514377618427,-0.7618677399309048,0.4769090701311234
0.02002002002002002,1.4757103969954084,0.38913949892928257,-0.7643853473977391,0.4757103969954084
0.02102102102102102,1.4745127002637963,0.38832756250418826,-0.7669072442707197,0.4745127002637963
0.022022022022022022,1.4733159791306862,0.3875156284815507,-0.7694334487490133,0.47331597913068624
0.023023023023023025,1.4721202327911553,0.38670369685636,-0.7719639791462436,0.47212023279115534
0.024024024024024024,1.4709254604409605,0.38589176762360766,-0.7744988538914523,0.4709254604409605
0.025025025025025023,1.4697316612765345,0.38507984077828367,-0.7770380915300719,0.46973166127653454
0.026026026026026026,1.4685388344949883,0.38426791631537877,-0.779581710724907,0.46853883449498834
0.02702702702702703,1.4673469792941085,0.3834559942298833,-0.7821297302571276,0.4673469792941085
0.028028028028028028,1.4661560948723573,0.3826440745167872,-0.784682169027272,0.4661560948723573
0.029029029029029027,1.4649661804288736,0.3818321571710816,-0.78723904605626,0.4649661804288736
0.03003003003003003,1.4637772351634695,0.38102024218775626,-0.7898003804864183,0.46377723516346947
0.031031031031031032,1.462589258276631,0.38020832956180106,-0.792366191582515,0.4625892582766311
0.03203203203203203,1.461402248969519,0.3793964192882065,-0.7949364987328067,0.4614022489695191
0.03303303303303303,1.4602162064439659,0.3785845113619622,-0.7975113214500962,0.4602162064439659
0.03403403403403403,1.4590311299024772,0.3777726057780584,-0.800090679372801,0.4590311299024772
0.035035035035035036,1.4578470185482297,0.3769607025314848,-0.8026745922660345,0.45784701854822973
0.036036036036036036,1.4566638715850717,0.37614880161723124,-0.8052630800226976,0.4566638715850717
0.037037037037037035,1.4554816882175217,0.3753369030302874,-0.8078561626645834,0.45548168821752166
0.03803803803803804,1.4543004676507678,0.37452500676564254,-0.810453860343492,0.4543004676507678
0.03903903903903904,1.4531202090906692,0.373713112818287,-0.8130561933423598,0.4531202090906692
0.04004004004004004,1.451940911743752,0.3729012211832098,-0.8156631820763989,0.45194091174375206
0.04104104104104104,1.4507625748172117,0.37208933185540055,-0.81827484709425,0.4507625748172117
0.04204204204204204,1.4495851975189107,0.37127744482984837,-0.8208912090791483,0.4495851975189107
0.043043043043043044,1.4484087790573787,0.3704655601015425,-0.8235122888501003,0.44840877905737875
0.044044044044044044,1.447233318641813,0.3696536776654727,-0.826138107363076,0.4472333186418129
0.04504504504504504,1.4460588154820748,0.36884179751662755,-0.8287686857122123,0.4460588154820748
0.04604604604604605,1.4448852687886928,0.3680299196499966,-0.8314040451310304,0.44488526878869283
0.04704704704704705,1.4437126777728584,0.36721804406056824,-0.8340442069936667,0.4437126777728584
0.04804804804804805,1.4425410416464293,0.36640617074333215,-0.8366891928161169,0.44254104164642927
0.04904904904904905,1.4413703596219252,0.3655942996932768,-0.8393390242574943,0.44137035962192517
0.050050050050050046,1.4402006309125297,0.36478243090539114,-0.841993723121302,0.4402006309125297
0.05105105105105105,1.4390318547320886,0.3639705643746639,-0.8446533113567193,0.4390318547320886
0.05205205205205205,1.4378640302951093,0.3631587000960834,-0.8473178110599018,0.43786403029510934
0.05305305305305305,1.4366971568167615,0.36234683806463874,-0.8499872444752973,0.43669715681676147
0.05405405405405406,1.4355312335128747,0.3615349782753183,-0.8526616339969753,0.4355312335128747
0.055055055055055056,1.4343662595999394,0.3607231207231106,-0.855341002169972,0.43436625959993935
0.056056056056056056,1.4332022342951047,0.35991126540300383,-0.8580253716916505,0.43320223429510474
0.057057057057057055,1.4320391568161797,0.3590994123099864,-0.860714765413076,0.43203915681617966
0.058058058058058054,1.4308770263816317,0.3582875614390468,-0.8634092063404067,0.4308770263816317
0.05905905905905906,1.4297158422105858,0.357475712785173,-0.8661087176363009,0.4297158422105858
0.06006006006006006,1.4285556035228246,0.3566638663433533,-0.8688133226213389,0.4285556035228246
0.06106106106106106,1.4273963095387874,0.35585202210857564,-0.871523044775463,0.4273963095387874
0.062062062062062065,1.4262379594795693,0.35504018007582794,-0.874237907739432,0.42623795947956933
0.06306306306306306,1.4250805525669223,0.3542283402400985,-0.8769579353162933,0.42508055256692234
0.06406406406406406,1.423924088023252,0.35341650259637486,-0.879683151472872,0.423924088023252
0.06506506506506507,1.4227685650716195,0.35260466713964506,-0.882413580341277,0.42276856507161953
0.06606606606606606,1.4216139829357393,0.35179283386489657,-0.8851492462204238,0.42161398293573926
0.06706706706706707,1.4204603408399794,0.3509810027671172,-0.8878901735775759,0.4204603408399794
0.06806806806806806,1.419307638009361,0.35016917384129453,-0.8906363870499033,0.419307638009361
0.06906906906906907,1.4181558736695572,0.3493573470824162,-0.8933879114460596,0.4181558736695572
0.07007007007007007,1.417005047046893,0.34854552248546977,-0.8961447717477765,0.4170050470468929
0.07107107107107107,1.4158551573683438,0.3477337000454423,-0.8989069931114787,0.4158551573683438
0.07207207207207207,1.4147062038615366,0.34692187975732125,-0.9016746008699154,0.41470620386153656
0.07307307307307308,1.4135581857547481,0.34611006161609426,-0.9044476205338126,0.4135581857547481
0.07407407407407407,1.4124111022769041,0.3452982456167482,-0.9072260777935441,0.41241110227690414
0.07507507507507508,1.4112649526575793,0.34448643175427024,-0.9100099985208225,0.41126495265757934
0.07607607607607608,1.410119736126997,0.34367462002364746,-0.9127994087704094,0.41011973612699704
0.07707707707707707,1.4089754519160287,0.3428628104198672,-0.9155943347818469,0.4089754519160287
0.07807807807807808,1.4078320992561917,0.342051002937916,-0.9183948029812086,0.4078320992561917
0.07907907907907907,1.4066896773796513,0.34123919757278115,-0.921200839982872,0.40668967737965134
0.08008008008008008,1.4055481855192182,0.34042739431944913,-0.9240124725913124,0.40554818551921823
0.08108108108108109,1.4044076229083486,0.33961559317290674,-0.9268297278029163,0.40440762290834864
0.08208208208208208,1.4032679887811443,0.33880379412814093,-0.9296526328078194,0.40326798878114434
0.08308308308308308,1.402129282372351,0.3379919971801383,-0.9324812149917642,0.402129282372351
0.08408408408408408,1.400991502917358,0.3371802023238853,-0.9353155019379806,0.4009915029173581
0.08508508508508508,1.3998546496521986,0.3363684095543686,-0.9381555214290903,0.39985464965219863
0.08608608608608609,1.3987187218135477,0.3355566188665742,-0.9410013014490324,0.3987187218135477
0.08708708708708708,1.397583718638724,0.33474483025548907,-0.9438528701850135,0.3975837186387241
0.08808808808808809,1.396449639365687,0.33393304371609944,-0.9467102560294813,0.3964496393656869
0.0890890890890891,1.3953164832330363,0.3331212592433912,-0.9495734875821218,0.39531648323303625
0.09009009009009009,1.3941842494800138,0.33230947683235107,-0.9524425936518811,0.39418424948001385
0.09109109109109109,1.3930529373465,0.33149769647796457,-0.9553176032590123,0.39305293734649993
0.0920920920920921,1.3919225460730158,0.3306859181752185,-0.9581985456371467,0.3919225460730158
0.09309309309309309,1.3907930749007202,0.3298741419190983,-0.961085450235391,0.39079307490072024
0.0940940940940941,1.3896645230714109,0.32906236770459013,-0.9639783467204504,0.38966452307141086
0.09509509509509509,1.3885368898275232,0.32825059552667996,-0.9668772649787771,0.3885368898275232
0.0960960960960961,1.3874101744121297,0.3274388253803534,-0.9697822351187468,0.38741017441212966
0.0970970970970971,1.3862843760689398,0.3266270572605966,-0.972693287472861,0.38628437606893984
0.0980980980980981,1.3851594940422989,0.3258152911623951,-0.9756104525999765,0.3851594940422989
0.0990990990990991,1.3840355275771874,0.32500352708073427,-0.9785337612875645,0.3840355275771874
0.10010010010010009,1.3829124759192217,0.3241917650106001,-0.9814632445539957,0.38291247591922173
0.1011011011011011,1.381790338314652,0.32338000494697783,-0.9843989336508556,0.3817903383146519
0.1021021021021021,1.3806691140103626,0.32256824688485314,-0.9873408600652881,0.38066911401036263
0.1031031031031031,1.3795488022538713,0.3217564908192114,-0.9902890555223689,0.37954880225387133
0.1041041041041041,1.3784294022933283,0.3209447367450379,-0.9932435519875089,0.37842940229332833
0.10510510510510511,1.3773109133775165,0.3201329846573178,-0.9962043816688879,0.37731091337751654
0.1061061061061061,1.3761933347558502,0.3193212345510364,-0.9991715770199193,0.37619333475585015
0.10710710710710711,1.3750766656783755,0.3185094864211792,-1.0021451707417461,0.3750766656783755
0.10810810810810811,1.3739609053957684,0.317697740262731,-1.0051251957857683,0.37396090539576843
0.1091091091091091,1.3728460531593352,0.3168859960706768,-1.0081116853562038,0.37284605315933517
0.11011011011011011,1.371732108221012,0.3160742538400019,-1.011104672912681,0.3717321082210121
0.1111111111111111,1.3706190698333633,0.31526251356569057,-1.0141041921728646,0.37061906983336335
0.11211211211211211,1.3695069372495834,0.3144507752427286,-1.0171102771151173,0.3695069372495834
0.11311311311311312,1.368395709723493,0.3136390388661002,-1.020122961981192,0.3683957097234929
0.11411411411411411,1.3672853865095407,0.3128273044307902,-1.0231422812789632,0.3672853865095407
0.11511511511511512,1.3661759668628022,0.31201557193178336,-1.0261682697851915,0.3661759668628022
0.11611611611611611,1.365067450038979,0.3112038413640641,-1.0292009625483234,0.365067450038979
0.11711711711711711,1.3639598352943996,0.31039211272261763,-1.0322403948913297,0.36395983529439957
0.11811811811811812,1.3628531218860158,0.3095803860024278,-1.03528660241458,0.3628531218860158
0.11911911911911911,1.3617473090714056,0.30876866119847945,-1.0383396209987545,0.3617473090714056
0.12012012012012012,1.3606423961087706,0.30795693830575693,-1.0413994868077958,0.3606423961087706
0.12112112112112113,1.3595383822569356,0.3071452173192444,-1.0444662362918966,0.3595383822569356
0.12212212212212212,1.3584352667753492,0.30633349823392636,-1.0475399061905304,0.3584352667753492
0.12312312312312312,1.357333048924082,0.30552178104478694,-1.05062053353552,0.357333048924082
0.12412412412412413,1.356231727963827,0.3047100657468104,-1.0537081556541477,0.35623172796382696
0.12512512512512514,1.355131303155898,0.3038983523349808,-1.0568028101723066,0.355131303155898
0.12612612612612611,1.3540317737622303,0.30308664080428205,-1.0599045350176952,0.3540317737622303
0.12712712712712712,1.3529331390453794,0.3022749311496984,-1.0630133684230532,0.3529331390453794
0.12812812812812813,1.3518353982685207,0.3014632233662138,-1.0661293489294406,0.3518353982685207
0.12912912912912913,1.350738550695449,0.3006515174488122,-1.069252515389564,0.350738550695449
0.13013013013013014,1.349642595590577,0.29983981339247706,-1.0723829069711437,0.3496425955905771
0.13113113113113112,1.3485475322189369,0.29902811119219236,-1.07552056316033,0.34854753221893686
0.13213213213213212,1.347453359846178,0.29821641084294204,-1.0786655237651632,0.347453359846178
0.13313313313313313,1.3463600777385667,0.29740471233970966,-1.081817828919083,0.3463600777385667
0.13413413413413414,1.345267685162986,0.2965930156774786,-1.0849775190844833,0.3452676851629859
0.13513513513513514,1.3441761813869353,0.29578132085123277,-1.0881446350563184,0.3441761813869353
0.13613613613613612,1.343085565678529,0.29496962785595515,-1.0913192179657576,0.343085565678529
0.13713713713713713,1.3419958373064975,0.29415793668662976,-1.0945013092838891,0.3419958373064975
0.13813813813813813,1.340906995540185,0.29334624733823983,-1.0976909508254764,0.3409069955401851
0.13913913913913914,1.33981903964955,0.2925345598057686,-1.1008881847527665,0.33981903964954996
0.14014014014014015,1.338731968905164,0.2917228740841995,-1.1040930535793505,0.338731968905164
0.14114114114114115,1.3376457825782115,0.2909111901685154,-1.1073056001740784,0.33764578257821154
0.14214214214214213,1.33656047994049,0.2900995080536998,-1.110525867765029,0.33656047994049
0.14314314314314314,1.3354760602644085,0.2892878277347358,-1.1137538999435332,0.33547606026440846
0.14414414414414414,1.3343925228229871,0.2884761492066065,-1.1169897406682583,0.33439252282298715
0.14514514514514515,1.3333098668898569,0.2876644724642947,-1.1202334342693434,0.33330986688985687
0.14614614614614616,1.3322280917392593,0.2868527975027835,-1.1234850254526003,0.33222809173925927
0.14714714714714713,1.3311471966460455,0.28604112431705575,-1.1267445593037675,0.3311471966460455
0.14814814814814814,1.330067180885676,0.28522945290209445,-1.1300120812928298,0.3300671808856761
0.14914914914914915,1.3289880437342199,0.28441778325288225,-1.1332876372783955,0.32898804373421986
0.15015015015015015,1.327909784468354,0.2836061153644019,-1.136571273512139,0.32790978446835406
0.15115115115115116,1.3268324023653637,0.28279444923163605,-1.1398630366433045,0.3268324023653637
0.15215215215215216,1.325755896703141,0.2819827848495676,-1.1431629737232774,0.3257558967031411
0.15315315315315314,1.3246802667601845,0.28117112221317886,-1.1464711322102183,0.32468026676018447
0.15415415415415415,1.3236055118155987,0.28035946131745243,-1.149787559973767,0.3236055118155987
0.15515515515515516,1.3225316311490942,0.27954780215737085,-1.1531123052998125,0.3225316311490942
0.15615615615615616,1.3214586240409862,0.27873614472791647,-1.1564454168953324,0.32145862404098624
0.15715715715715717,1.3203864897721946,0.27792448902407174,-1.1597869438933055,0.32038648977219464
0.15815815815815815,1.3193152276242435,0.27711283504081907,-1.163136935857692,0.31931522762424347
0.15915915915915915,1.3182448368792596,0.2763011827731404,-1.166495442788491,0.31824483687925964
0.16016016016016016,1.3171753168199738,0.2754895322160183,-1.1698625151268687,0.3171753168199738
0.16116116116116116,1.3161066667297185,0.2746778833644348,-1.1732382037603648,0.31610666672971854
0.16216216216216217,1.3150388858924285,0.27386623621337197,-1.176622560028175,0.31503888589242846
0.16316316316316315,1.3139719735926396,0.27305459075781197,-1.1800156357265115,0.3139719735926396
0.16416416416416416,1.3129059291154892,0.27224294699273693,-1.183417483114044,0.3129059291154892
0.16516516516516516,1.3118407517467139,0.27143130491312845,-1.186828154917421,0.3118407517467139
0.16616616616616617,1.3107764407726512,0.2706196645139687,-1.1902477043368758,0.3107764407726512
0.16716716716716717,1.3097129954802376,0.26980802579023955,-1.1936761850519129,0.30971299548023756
0.16816816816816815,1.3086504151570082,0.2689963887369228,-1.1971136512270841,0.3086504151570082
0.16916916916916916,1.3075886990910965,0.2681847533490001,-1.2005601575178497,0.30758869909109654
0.17017017017017017,1.3065278465712342,0.26737311962145344,-1.2040157590765286,0.3065278465712342
0.17117117117117117,1.305467856886749,0.2665614875492639,-1.2074805115583391,0.30546785688674905
0.17217217217217218,1.3044087293275672,0.2657498571274138,-1.2109544711275324,0.30440872932756724
0.17317317317317318,1.3033504631842099,0.26493822835088426,-1.2144376944636184,0.3033504631842099
0.17417417417417416,1.3022930577477945,0.264126601214657,-1.2179302387676887,0.30229305774779447
0.17517517517517517,1.3012365123100333,0.2633149757137134,-1.2214321617688355,0.30123651231003334
0.17617617617617617,1.3001808261632333,0.2625033518430345,-1.2249435217306706,0.30018082616323327
0.17717717717717718,1.2991259986002965,0.2616917295976025,-1.2284643774579438,0.29912599860029654
0.1781781781781782,1.2980720289147174,0.2608801089723981,-1.231994788303267,0.2980720289147174
0.17917917917917917,1.2970189164005843,0.26006848996240267,-1.2355348141739388,0.2970189164005843
0.18018018018018017,1.2959666603525781,0.25925687256259755,-1.23908451553888,0.2959666603525781
0.18118118118118118,1.2949152600659715,0.25844525676796365,-1.2426439534356752,0.29491526006597146
0.18218218218218218,1.2938647148366293,0.2576336425734825,-1.246213189477725,0.29386471483662935
0.1831831831831832,1.2928150239610072,0.25682202997413484,-1.2497922858615134,0.2928150239610072
0.1841841841841842,1.2917661867361514,0.2560104189649018,-1.2533813053739868,0.2917661867361514
0.18518518518518517,1.2907182024596986,0.25519880954076457,-1.2569803114000535,0.2907182024596986
0.18618618618618618,1.289671070429874,0.25438720169670354,-1.2605893679302005,0.28967107042987394
0.1871871871871872,1.2886247899454935,0.2535755954277002,-1.264208539568232,0.28862478994549345
0.1881881881881882,1.2875793603059602,0.252763990728735,-1.267837891539133,0.2875793603059602
0.1891891891891892,1.286534780811266,0.2519523875947889,-1.2714774896970586,0.28653478081126593
0.19019019019019018,1.28549105076199,0.2511407860208426,-1.2751274005334523,0.2854910507619901
0.19119119119119118,1.2844481694592986,0.2503291860018766,-1.2787876911852958,0.2844481694592986
0.1921921921921922,1.2834061362049447,0.24951758753287187,-1.2824584294434926,0.2834061362049447
0.1931931931931932,1.282364950301267,0.24870599060880882,-1.2861396837613879,0.28236495030126707
0.1941941941941942,1.28132461105119,0.24789439522466794,-1.289831523263428,0.28132461105119
0.19519519519519518,1.2802851177582235,0.24708280137543018,-1.2935340177539623,0.2802851177582235
0.1961961961961962,1.2792464697264605,0.24627120905607516,-1.2972472377261883,0.2792464697264605
0.1971971971971972,1.27820866626058,0.24545961826158413,-1.3009712543712464,0.27820866626058005
0.1981981981981982,1.2771717066658432,0.2446480289869371,-1.304706139587463,0.27717170666584323
0.1991991991991992,1.2761355902480944,0.24383644122711431,-1.3084519659897496,0.2761355902480944
0.20020020020020018,1.275100316313761,0.24302485497709636,-1.312208806919156,0.2751003163137611
0.2012012012012012,1.2740658841698516,0.2422132702318629,-1.315976736452586,0.27406588416985156
0.2022022022022022,1.2730322931239573,0.24140168698639478,-1.3197558294126732,0.27303229312395727
0.2032032032032032,1.2719995424842492,0.24059010523567168,-1.3235461613778254,0.2719995424842492
0.2042042042042042,1.2709676315594796,0.2397785249746738,-1.327347808692437,0.27096763155947956
0.20520520520520522,1.2699365596589807,0.23896694619838135,-1.3311608484772766,0.26993655965898067
0.2062062062062062,1.268906326092664,0.2381553689017743,-1.3349853586400482,0.26890632609266407
0.2072072072072072,1.2678769301710202,0.23734379307983242,-1.3388214178861357,0.2678769301710202
0.2082082082082082,1.2668483712051184,0.2365322187275358,-1.34266910572953,0.2668483712051184
0.2092092092092092,1.2658206485066057,0.23572064583986424,-1.3465285025039424,0.2658206485066057
0.21021021021021022,1.2647937613877067,0.2349090744117975,-1.3503996893741128,0.2647937613877067
0.2112112112112112,1.2637677091612234,0.23409750443831556,-1.3542827483473114,0.2637677091612234
0.2122122122122122,1.2627424911405338,0.2332859359143981,-1.35817776228504,0.26274249114053383
0.2132132132132132,1.2617181066395922,0.23247436883502473,-1.362084814914938,0.26171810663959216
0.21421421421421422,1.2606945549729283,0.23166280319517513,-1.3660039908428965,0.26069455497292826
0.21521521521521522,1.2596718354556469,0.2308512389898289,-1.369935375565384,0.25967183545564687
0.21621621621621623,1.2586499474034274,0.23003967621396565,-1.3738790554819904,0.2586499474034274
0.2172172172172172,1.2576288901325232,0.2292281148625649,-1.3778351179081918,0.2576288901325232
0.2182182182182182,1.2566086629597613,0.22841655493060606,-1.3818036510883418,0.25660866295976126
0.21921921921921922,1.2555892652025415,0.22760499641306867,-1.385784744208894,0.25558926520254155
0.22022022022022023,1.2545706961788365,0.22679343930493198,-1.3897784874118602,0.25457069617883654
0.22122122122122123,1.2535529552071911,0.22598188360117555,-1.3937849718085107,0.2535529552071911
0.2222222222222222,1.2525360416067215,0.2251703292967787,-1.3978042894933207,0.2525360416067215
0.22322322322322322,1.2515199546971145,0.22435877638672033,-1.4018365335581675,0.2515199546971145
0.22422422422422422,1.2505046937986284,0.2235472248659799,-1.4058817981067862,0.2505046937986284
0.22522522522522523,1.2494902582320913,0.22273567472953673,-1.4099401782694871,0.24949025823209126
0.22622622622622623,1.2484766473189006,0.22192412597236985,-1.4140117702181436,0.24847664731890062
0.2272272272272272,1.2474638603810233,0.22111257858945846,-1.4180966711814509,0.2474638603810233
0.22822822822822822,1.2464518967409943,0.22030103257578132,-1.4221949794604702,0.24645189674099433
0.22922922922922923,1.2454407557219174,0.21948948792631756,-1.4263067944444547,0.24544075572191737
0.23023023023023023,1.244430436647464,0.21867794463604645,-1.4304322166269727,0.2444304366474639
0.23123123123123124,1.243420938841872,0.2178664026999467,-1.4345713476223276,0.243420938841872
0.23223223223223222,1.2424122616299467,0.21705486211299718,-1.438724290182286,0.24241226162994667
0.23323323323323322,1.2414044043370591,0.21624332287017678,-1.4428911482131184,0.24140440433705912
0.23423423423423423,1.2403973662891459,0.215431784966464,-1.4470720267929595,0.24039736628914588
0.23523523523523523,1.23939114681271,0.2146202483968383,-1.4512670321894974,0.2393911468127099
0.23623623623623624,1.2383857452348175,0.21380871315627797,-1.4554762718779974,0.23838574523481748
0.23723723723723725,1.2373811608830998,0.21299717923976175,-1.4596998545596673,0.2373811608830998
0.23823823823823823,1.2363773930857518,0.21218564664226838,-1.4639378901803752,0.23637739308575179
0.23923923923923923,1.235374441171531,0.21137411535877607,-1.4681904899497247,0.23537444117153106
0.24024024024024024,1.2343723044697594,0.2105625853842641,-1.4724577663604959,0.23437230446975943
0.24124124124124124,1.2333709823103196,0.2097510567137106,-1.4767398332084642,0.2333709823103196
0.24224224224224225,1.2323704740236565,0.20893952934209403,-1.4810368056126013,0.23237047402365651
0.24324324324324323,1.2313707789407766,0.20812800326439287,-1.48534880003567,0.23137077894077662
0.24424424424424424,1.230371896393247,0.20731647847558551,-1.4896759343052206,0.23037189639324707
0.24524524524524524,1.2293738257131959,0.20650495497065066,-1.4940183276349999,0.22937382571319587
0.24624624624624625,1.2283765662333102,0.20569343274456633,-1.4983761006467808,0.22837656623331015
0.24724724724724725,1.2273801172868368,0.2048819117923109,-1.502749375392624,0.22738011728683682
0.24824824824824826,1.2263844782075817,0.20407039210886257,-1.5071382753775806,0.22638447820758167
0.24924924924924924,1.2253896483299087,0.20325887368919937,-1.5115429255828479,0.2253896483299087
